frame_index,t_rel_s,interval_s,size_bytes,width,height,file
1033,139.437,0.0,5213,324,244,frame_01033.jpg
1034,139.437,0.0,5236,324,244,frame_01034.jpg
1035,139.453,0.016,5272,324,244,frame_01035.jpg
1036,139.468,0.015,5288,324,244,frame_01036.jpg
1037,139.468,0.0,5197,324,244,frame_01037.jpg
1038,139.484,0.016,5273,324,244,frame_01038.jpg
1039,139.484,0.0,5230,324,244,frame_01039.jpg
1040,139.5,0.016,5251,324,244,frame_01040.jpg
1041,139.515,0.015,5244,324,244,frame_01041.jpg
1042,139.515,0.0,5244,324,244,frame_01042.jpg
1043,139.578,0.063,5311,324,244,frame_01043.jpg
1044,139.578,0.0,5213,324,244,frame_01044.jpg
1045,139.734,0.156,5214,324,244,frame_01045.jpg
1046,140.031,0.297,5249,324,244,frame_01046.jpg
1047,140.125,0.094,5274,324,244,frame_01047.jpg
1048,140.281,0.156,5247,324,244,frame_01048.jpg
1049,140.484,0.203,5223,324,244,frame_01049.jpg
1050,140.531,0.047,5241,324,244,frame_01050.jpg
1051,140.656,0.125,5261,324,244,frame_01051.jpg
1052,140.765,0.109,5165,324,244,frame_01052.jpg
1053,140.953,0.188,5228,324,244,frame_01053.jpg
1054,141.046,0.093,5189,324,244,frame_01054.jpg
1055,141.171,0.125,5225,324,244,frame_01055.jpg
1056,141.39,0.219,5232,324,244,frame_01056.jpg
1057,141.453,0.063,5157,324,244,frame_01057.jpg
1058,141.562,0.109,5242,324,244,frame_01058.jpg
1059,141.703,0.141,5170,324,244,frame_01059.jpg
1060,141.828,0.125,5165,324,244,frame_01060.jpg
1061,141.968,0.14,5245,324,244,frame_01061.jpg
1062,142.093,0.125,5215,324,244,frame_01062.jpg
1063,142.265,0.172,5237,324,244,frame_01063.jpg
1064,142.359,0.094,5207,324,244,frame_01064.jpg
1065,142.484,0.125,5221,324,244,frame_01065.jpg
1066,142.625,0.141,5164,324,244,frame_01066.jpg
1067,142.812,0.187,5204,324,244,frame_01067.jpg
1068,142.89,0.078,5117,324,244,frame_01068.jpg
1069,143.015,0.125,5138,324,244,frame_01069.jpg
1070,143.218,0.203,5245,324,244,frame_01070.jpg
1071,143.312,0.094,5141,324,244,frame_01071.jpg
1072,143.421,0.109,5154,324,244,frame_01072.jpg
1073,143.546,0.125,5179,324,244,frame_01073.jpg
1074,143.671,0.125,5185,324,244,frame_01074.jpg
1075,143.828,0.157,5182,324,244,frame_01075.jpg
1076,143.937,0.109,5203,324,244,frame_01076.jpg
1077,144.078,0.141,5131,324,244,frame_01077.jpg
1078,144.265,0.187,5313,324,244,frame_01078.jpg
1079,144.359,0.094,5230,324,244,frame_01079.jpg
1080,144.468,0.109,5170,324,244,frame_01080.jpg
1081,144.64,0.172,5261,324,244,frame_01081.jpg
1082,144.75,0.11,5298,324,244,frame_01082.jpg
1083,144.859,0.109,5248,324,244,frame_01083.jpg
1084,145.015,0.156,5253,324,244,frame_01084.jpg
1085,145.14,0.125,5226,324,244,frame_01085.jpg
1086,145.281,0.141,5292,324,244,frame_01086.jpg
1087,145.39,0.109,5187,324,244,frame_01087.jpg
1088,145.562,0.172,5212,324,244,frame_01088.jpg
1089,145.671,0.109,5264,324,244,frame_01089.jpg
1090,145.796,0.125,5257,324,244,frame_01090.jpg
1091,145.921,0.125,5263,324,244,frame_01091.jpg
1092,146.078,0.157,5193,324,244,frame_01092.jpg
1093,146.187,0.109,5272,324,244,frame_01093.jpg
1094,146.312,0.125,5216,324,244,frame_01094.jpg
1095,146.453,0.141,5223,324,244,frame_01095.jpg
1096,146.593,0.14,5253,324,244,frame_01096.jpg
1097,146.718,0.125,5277,324,244,frame_01097.jpg
1098,146.859,0.141,5265,324,244,frame_01098.jpg
1099,147.0,0.141,5193,324,244,frame_01099.jpg
1100,147.109,0.109,5203,324,244,frame_01100.jpg
1101,147.296,0.187,5263,324,244,frame_01101.jpg
1102,147.375,0.079,5247,324,244,frame_01102.jpg
1103,147.515,0.14,5232,324,244,frame_01103.jpg
1104,147.718,0.203,5334,324,244,frame_01104.jpg
1105,147.843,0.125,5211,324,244,frame_01105.jpg
1106,147.984,0.141,5285,324,244,frame_01106.jpg
1107,148.046,0.062,5264,324,244,frame_01107.jpg
1108,148.187,0.141,5290,324,244,frame_01108.jpg
1109,148.359,0.172,5240,324,244,frame_01109.jpg
1110,148.468,0.109,5248,324,244,frame_01110.jpg
1111,148.609,0.141,5253,324,244,frame_01111.jpg
1112,148.687,0.078,5227,324,244,frame_01112.jpg
1113,148.843,0.156,5191,324,244,frame_01113.jpg
1114,149.0,0.157,5274,324,244,frame_01114.jpg
1115,149.109,0.109,5244,324,244,frame_01115.jpg
1116,149.234,0.125,5298,324,244,frame_01116.jpg
1117,149.375,0.141,5245,324,244,frame_01117.jpg
1118,149.546,0.171,5238,324,244,frame_01118.jpg
1119,149.625,0.079,5249,324,244,frame_01119.jpg
1120,149.765,0.14,5289,324,244,frame_01120.jpg
1121,149.89,0.125,5280,324,244,frame_01121.jpg
1122,150.031,0.141,5233,324,244,frame_01122.jpg
1123,150.187,0.156,5238,324,244,frame_01123.jpg
1124,150.359,0.172,5213,324,244,frame_01124.jpg
1125,150.484,0.125,5233,324,244,frame_01125.jpg
1126,150.578,0.094,5249,324,244,frame_01126.jpg
1127,150.671,0.093,5229,324,244,frame_01127.jpg
1128,150.812,0.141,5222,324,244,frame_01128.jpg
1129,150.953,0.141,5295,324,244,frame_01129.jpg
1130,151.093,0.14,5249,324,244,frame_01130.jpg
1131,151.218,0.125,5292,324,244,frame_01131.jpg
1132,151.359,0.141,5246,324,244,frame_01132.jpg
1133,151.484,0.125,5264,324,244,frame_01133.jpg
1134,151.609,0.125,5265,324,244,frame_01134.jpg
1135,151.875,0.266,5250,324,244,frame_01135.jpg
1136,152.015,0.14,5279,324,244,frame_01136.jpg
1137,152.14,0.125,5213,324,244,frame_01137.jpg
1138,152.265,0.125,5249,324,244,frame_01138.jpg
1139,152.406,0.141,5245,324,244,frame_01139.jpg
1140,152.593,0.187,5260,324,244,frame_01140.jpg
1141,152.656,0.063,5271,324,244,frame_01141.jpg
1142,152.828,0.172,5276,324,244,frame_01142.jpg
1143,152.953,0.125,5194,324,244,frame_01143.jpg
1144,153.062,0.109,5283,324,244,frame_01144.jpg
1145,153.203,0.141,5213,324,244,frame_01145.jpg
1146,153.312,0.109,5262,324,244,frame_01146.jpg
1147,153.453,0.141,5267,324,244,frame_01147.jpg
1148,153.578,0.125,5203,324,244,frame_01148.jpg
1149,153.718,0.14,5179,324,244,frame_01149.jpg
1150,153.843,0.125,5215,324,244,frame_01150.jpg
1151,153.984,0.141,5175,324,244,frame_01151.jpg
1152,154.109,0.125,5264,324,244,frame_01152.jpg
1153,154.312,0.203,5225,324,244,frame_01153.jpg
1154,154.375,0.063,5243,324,244,frame_01154.jpg
1155,154.5,0.125,5277,324,244,frame_01155.jpg
1156,154.64,0.14,5225,324,244,frame_01156.jpg
1157,154.781,0.141,5280,324,244,frame_01157.jpg
1158,154.906,0.125,5328,324,244,frame_01158.jpg
1159,155.031,0.125,5247,324,244,frame_01159.jpg
1160,155.218,0.187,5276,324,244,frame_01160.jpg
1161,155.296,0.078,5326,324,244,frame_01161.jpg
1162,155.484,0.188,5252,324,244,frame_01162.jpg
1163,155.578,0.094,5276,324,244,frame_01163.jpg
1164,155.703,0.125,5294,324,244,frame_01164.jpg
1165,155.828,0.125,5232,324,244,frame_01165.jpg
1166,155.968,0.14,5230,324,244,frame_01166.jpg
1167,156.093,0.125,5308,324,244,frame_01167.jpg
1168,156.281,0.188,5184,324,244,frame_01168.jpg
1169,156.359,0.078,5314,324,244,frame_01169.jpg
1170,156.484,0.125,5289,324,244,frame_01170.jpg
1171,156.625,0.141,5244,324,244,frame_01171.jpg
1172,156.75,0.125,5291,324,244,frame_01172.jpg
1173,156.937,0.187,5311,324,244,frame_01173.jpg
1174,157.015,0.078,5259,324,244,frame_01174.jpg
1175,157.171,0.156,5351,324,244,frame_01175.jpg
1176,157.328,0.157,5366,324,244,frame_01176.jpg
1177,157.437,0.109,5266,324,244,frame_01177.jpg
1178,157.562,0.125,5321,324,244,frame_01178.jpg
1179,157.671,0.109,5285,324,244,frame_01179.jpg
1180,157.812,0.141,5279,324,244,frame_01180.jpg
1181,157.937,0.125,5298,324,244,frame_01181.jpg
1182,158.078,0.141,5299,324,244,frame_01182.jpg
1183,158.234,0.156,5276,324,244,frame_01183.jpg
1184,158.359,0.125,5302,324,244,frame_01184.jpg
1185,158.484,0.125,5295,324,244,frame_01185.jpg
1186,158.593,0.109,5231,324,244,frame_01186.jpg
1187,158.75,0.157,5214,324,244,frame_01187.jpg
1188,158.89,0.14,5272,324,244,frame_01188.jpg
1189,159.0,0.11,5265,324,244,frame_01189.jpg
1190,159.14,0.14,5254,324,244,frame_01190.jpg
1191,159.281,0.141,5308,324,244,frame_01191.jpg
1192,159.39,0.109,5306,324,244,frame_01192.jpg
1193,159.562,0.172,5247,324,244,frame_01193.jpg
1194,159.671,0.109,5257,324,244,frame_01194.jpg
1195,159.796,0.125,5342,324,244,frame_01195.jpg
1196,159.921,0.125,5224,324,244,frame_01196.jpg
1197,160.078,0.157,5298,324,244,frame_01197.jpg
1198,160.203,0.125,5206,324,244,frame_01198.jpg
1199,160.328,0.125,5257,324,244,frame_01199.jpg
1200,160.468,0.14,5293,324,244,frame_01200.jpg
1201,160.609,0.141,5288,324,244,frame_01201.jpg
1202,160.781,0.172,5264,324,244,frame_01202.jpg
1203,160.859,0.078,5270,324,244,frame_01203.jpg
1204,160.984,0.125,5300,324,244,frame_01204.jpg
1205,161.125,0.141,5235,324,244,frame_01205.jpg
1206,161.234,0.109,5329,324,244,frame_01206.jpg
1207,161.421,0.187,5284,324,244,frame_01207.jpg
1208,161.546,0.125,5284,324,244,frame_01208.jpg
1209,161.671,0.125,5295,324,244,frame_01209.jpg
1210,161.781,0.11,5245,324,244,frame_01210.jpg
1211,161.906,0.125,5349,324,244,frame_01211.jpg
1212,162.093,0.187,5250,324,244,frame_01212.jpg
1213,162.218,0.125,5321,324,244,frame_01213.jpg
1214,162.312,0.094,5281,324,244,frame_01214.jpg
1215,162.453,0.141,5297,324,244,frame_01215.jpg
1216,162.578,0.125,5272,324,244,frame_01216.jpg
1217,162.703,0.125,5300,324,244,frame_01217.jpg
1218,162.843,0.14,5348,324,244,frame_01218.jpg
1219,162.984,0.141,5324,324,244,frame_01219.jpg
1220,163.093,0.109,5303,324,244,frame_01220.jpg
1221,163.281,0.188,5317,324,244,frame_01221.jpg
1222,163.359,0.078,5249,324,244,frame_01222.jpg
1223,163.484,0.125,5339,324,244,frame_01223.jpg
1224,163.64,0.156,5197,324,244,frame_01224.jpg
1225,163.781,0.141,5264,324,244,frame_01225.jpg
1226,163.89,0.109,5302,324,244,frame_01226.jpg
1227,164.015,0.125,5256,324,244,frame_01227.jpg
1228,164.156,0.141,5317,324,244,frame_01228.jpg
1229,164.296,0.14,5270,324,244,frame_01229.jpg
1230,164.421,0.125,5170,324,244,frame_01230.jpg
1231,164.593,0.172,5236,324,244,frame_01231.jpg
1232,164.671,0.078,5389,324,244,frame_01232.jpg
1233,164.812,0.141,5242,324,244,frame_01233.jpg
1234,164.937,0.125,5258,324,244,frame_01234.jpg
1235,165.078,0.141,5318,324,244,frame_01235.jpg
1236,165.234,0.156,5246,324,244,frame_01236.jpg
1237,165.343,0.109,5297,324,244,frame_01237.jpg
1238,165.531,0.188,5204,324,244,frame_01238.jpg
1239,165.609,0.078,5331,324,244,frame_01239.jpg
1240,165.75,0.141,5305,324,244,frame_01240.jpg
1241,165.921,0.171,5274,324,244,frame_01241.jpg
1242,166.0,0.079,5342,324,244,frame_01242.jpg
1243,166.14,0.14,5222,324,244,frame_01243.jpg
1244,166.265,0.125,5267,324,244,frame_01244.jpg
1245,166.453,0.188,5291,324,244,frame_01245.jpg
1246,166.562,0.109,5262,324,244,frame_01246.jpg
1247,166.671,0.109,5278,324,244,frame_01247.jpg
1248,166.796,0.125,5221,324,244,frame_01248.jpg
1249,166.921,0.125,5278,324,244,frame_01249.jpg
1250,167.078,0.157,5309,324,244,frame_01250.jpg
1251,167.187,0.109,5244,324,244,frame_01251.jpg
1252,167.359,0.172,5293,324,244,frame_01252.jpg
1253,167.5,0.141,5213,324,244,frame_01253.jpg
1254,167.578,0.078,5299,324,244,frame_01254.jpg
1255,167.765,0.187,5263,324,244,frame_01255.jpg
1256,167.843,0.078,5287,324,244,frame_01256.jpg
1257,167.984,0.141,5287,324,244,frame_01257.jpg
1258,168.109,0.125,5214,324,244,frame_01258.jpg
1259,168.25,0.141,5232,324,244,frame_01259.jpg
1260,168.406,0.156,5240,324,244,frame_01260.jpg
1261,168.5,0.094,5295,324,244,frame_01261.jpg
1262,168.64,0.14,5196,324,244,frame_01262.jpg
1263,168.812,0.172,5262,324,244,frame_01263.jpg
1264,168.906,0.094,5219,324,244,frame_01264.jpg
1265,169.031,0.125,5270,324,244,frame_01265.jpg
1266,169.171,0.14,5250,324,244,frame_01266.jpg
1267,169.328,0.157,5240,324,244,frame_01267.jpg
1268,169.437,0.109,5275,324,244,frame_01268.jpg
1269,169.687,0.25,5292,324,244,frame_01269.jpg
1270,169.875,0.188,5242,324,244,frame_01270.jpg
1271,169.968,0.093,5292,324,244,frame_01271.jpg
1272,170.093,0.125,5293,324,244,frame_01272.jpg
1273,170.281,0.188,5295,324,244,frame_01273.jpg
1274,170.359,0.078,5261,324,244,frame_01274.jpg
1275,170.484,0.125,5293,324,244,frame_01275.jpg
1276,170.625,0.141,5211,324,244,frame_01276.jpg
1277,170.75,0.125,5253,324,244,frame_01277.jpg
1278,170.953,0.203,5244,324,244,frame_01278.jpg
1279,171.015,0.062,5209,324,244,frame_01279.jpg
1280,171.156,0.141,5248,324,244,frame_01280.jpg
1281,171.281,0.125,5206,324,244,frame_01281.jpg
1282,171.406,0.125,5333,324,244,frame_01282.jpg
1283,171.546,0.14,5221,324,244,frame_01283.jpg
1284,171.687,0.141,5292,324,244,frame_01284.jpg
1285,171.812,0.125,5202,324,244,frame_01285.jpg
1286,171.937,0.125,5233,324,244,frame_01286.jpg
1287,172.093,0.156,5348,324,244,frame_01287.jpg
1288,172.203,0.11,5254,324,244,frame_01288.jpg
1289,172.343,0.14,5246,324,244,frame_01289.jpg
1290,172.484,0.141,5267,324,244,frame_01290.jpg
1291,172.609,0.125,5226,324,244,frame_01291.jpg
1292,172.781,0.172,5252,324,244,frame_01292.jpg
1293,172.875,0.094,5276,324,244,frame_01293.jpg
1294,173.0,0.125,5195,324,244,frame_01294.jpg
1295,173.14,0.14,5254,324,244,frame_01295.jpg
1296,173.265,0.125,5283,324,244,frame_01296.jpg
1297,173.39,0.125,5269,324,244,frame_01297.jpg
1298,173.515,0.125,5226,324,244,frame_01298.jpg
1299,173.703,0.188,5250,324,244,frame_01299.jpg
1300,173.812,0.109,5243,324,244,frame_01300.jpg
1301,173.921,0.109,5278,324,244,frame_01301.jpg
1302,174.046,0.125,5251,324,244,frame_01302.jpg
1303,174.203,0.157,5275,324,244,frame_01303.jpg
1304,174.328,0.125,5244,324,244,frame_01304.jpg
1305,174.453,0.125,5253,324,244,frame_01305.jpg
1306,174.578,0.125,5286,324,244,frame_01306.jpg
1307,174.734,0.156,5200,324,244,frame_01307.jpg
1308,174.859,0.125,5242,324,244,frame_01308.jpg
1309,174.984,0.125,5304,324,244,frame_01309.jpg
1310,175.109,0.125,5208,324,244,frame_01310.jpg
1311,175.25,0.141,5256,324,244,frame_01311.jpg
1312,175.421,0.171,5267,324,244,frame_01312.jpg
1313,175.5,0.079,5294,324,244,frame_01313.jpg
1314,175.687,0.187,5258,324,244,frame_01314.jpg
1315,175.781,0.094,5161,324,244,frame_01315.jpg
1316,175.906,0.125,5232,324,244,frame_01316.jpg
1317,176.046,0.14,5232,324,244,frame_01317.jpg
1318,176.187,0.141,5242,324,244,frame_01318.jpg
1319,176.296,0.109,5211,324,244,frame_01319.jpg
1320,176.437,0.141,5224,324,244,frame_01320.jpg
1321,176.562,0.125,5207,324,244,frame_01321.jpg
1322,176.734,0.172,5294,324,244,frame_01322.jpg
1323,176.828,0.094,5183,324,244,frame_01323.jpg
1324,176.953,0.125,5270,324,244,frame_01324.jpg
1325,177.109,0.156,5210,324,244,frame_01325.jpg
1326,177.265,0.156,5220,324,244,frame_01326.jpg
1327,177.421,0.156,5256,324,244,frame_01327.jpg
1328,177.531,0.11,5257,324,244,frame_01328.jpg
1329,177.625,0.094,5290,324,244,frame_01329.jpg
1330,177.796,0.171,5278,324,244,frame_01330.jpg
1331,177.875,0.079,5219,324,244,frame_01331.jpg
1332,178.015,0.14,5236,324,244,frame_01332.jpg
1333,178.156,0.141,5211,324,244,frame_01333.jpg
1334,178.281,0.125,5259,324,244,frame_01334.jpg
1335,178.406,0.125,5258,324,244,frame_01335.jpg
1336,178.546,0.14,5282,324,244,frame_01336.jpg
1337,178.718,0.172,5264,324,244,frame_01337.jpg
1338,178.859,0.141,5258,324,244,frame_01338.jpg
1339,178.937,0.078,5233,324,244,frame_01339.jpg
1340,179.078,0.141,5271,324,244,frame_01340.jpg
1341,179.203,0.125,5279,324,244,frame_01341.jpg
1342,179.375,0.172,5267,324,244,frame_01342.jpg
1343,179.468,0.093,5234,324,244,frame_01343.jpg
1344,179.593,0.125,5307,324,244,frame_01344.jpg
1345,179.734,0.141,5248,324,244,frame_01345.jpg
1346,179.875,0.141,5242,324,244,frame_01346.jpg
1347,179.984,0.109,5236,324,244,frame_01347.jpg
1348,180.125,0.141,5243,324,244,frame_01348.jpg
1349,180.265,0.14,5231,324,244,frame_01349.jpg
1350,180.437,0.172,5260,324,244,frame_01350.jpg
1351,180.578,0.141,5200,324,244,frame_01351.jpg
1352,180.703,0.125,5248,324,244,frame_01352.jpg
1353,180.781,0.078,5235,324,244,frame_01353.jpg
1354,180.921,0.14,5280,324,244,frame_01354.jpg
1355,181.046,0.125,5233,324,244,frame_01355.jpg
1356,181.187,0.141,5288,324,244,frame_01356.jpg
1357,181.359,0.172,5235,324,244,frame_01357.jpg
1358,181.453,0.094,5202,324,244,frame_01358.jpg
1359,181.625,0.172,5187,324,244,frame_01359.jpg
1360,181.718,0.093,5303,324,244,frame_01360.jpg
1361,181.843,0.125,5241,324,244,frame_01361.jpg
1362,181.968,0.125,5301,324,244,frame_01362.jpg
1363,182.14,0.172,5263,324,244,frame_01363.jpg
1364,182.25,0.11,5293,324,244,frame_01364.jpg
1365,182.375,0.125,5271,324,244,frame_01365.jpg
1366,182.531,0.156,5225,324,244,frame_01366.jpg
1367,182.64,0.109,5276,324,244,frame_01367.jpg
1368,182.781,0.141,5211,324,244,frame_01368.jpg
1369,182.953,0.172,5260,324,244,frame_01369.jpg
1370,183.046,0.093,5306,324,244,frame_01370.jpg
1371,183.171,0.125,5299,324,244,frame_01371.jpg
1372,183.312,0.141,5274,324,244,frame_01372.jpg
1373,183.484,0.172,5228,324,244,frame_01373.jpg
1374,183.562,0.078,5229,324,244,frame_01374.jpg
1375,183.765,0.203,5232,324,244,frame_01375.jpg
1376,183.828,0.063,5235,324,244,frame_01376.jpg
1377,183.953,0.125,5217,324,244,frame_01377.jpg
1378,184.14,0.187,5259,324,244,frame_01378.jpg
1379,184.218,0.078,5237,324,244,frame_01379.jpg
1380,184.359,0.141,5244,324,244,frame_01380.jpg
1381,184.484,0.125,5212,324,244,frame_01381.jpg
1382,184.671,0.187,5298,324,244,frame_01382.jpg
1383,184.765,0.094,5197,324,244,frame_01383.jpg
1384,184.89,0.125,5313,324,244,frame_01384.jpg
1385,185.062,0.172,5246,324,244,frame_01385.jpg
1386,185.171,0.109,5227,324,244,frame_01386.jpg
1387,185.296,0.125,5236,324,244,frame_01387.jpg
1388,185.484,0.188,5228,324,244,frame_01388.jpg
1389,185.593,0.109,5295,324,244,frame_01389.jpg
1390,185.671,0.078,5250,324,244,frame_01390.jpg
1391,185.875,0.204,5216,324,244,frame_01391.jpg
1392,185.984,0.109,5171,324,244,frame_01392.jpg
1393,186.078,0.094,5253,324,244,frame_01393.jpg
1394,186.203,0.125,5245,324,244,frame_01394.jpg
1395,186.515,0.312,5224,324,244,frame_01395.jpg
1396,186.609,0.094,5198,324,244,frame_01396.jpg
1397,186.734,0.125,5232,324,244,frame_01397.jpg
1398,186.937,0.203,5244,324,244,frame_01398.jpg
1399,187.046,0.109,5271,324,244,frame_01399.jpg
1400,187.14,0.094,5300,324,244,frame_01400.jpg
1401,187.312,0.172,5231,324,244,frame_01401.jpg
1402,187.39,0.078,5289,324,244,frame_01402.jpg
1403,187.546,0.156,5243,324,244,frame_01403.jpg
1404,187.859,0.313,5221,324,244,frame_01404.jpg
1405,187.921,0.062,5253,324,244,frame_01405.jpg
1406,188.062,0.141,5228,324,244,frame_01406.jpg
1407,188.203,0.141,5199,324,244,frame_01407.jpg
1408,188.421,0.218,5263,324,244,frame_01408.jpg
1409,188.453,0.032,5245,324,244,frame_01409.jpg
1410,188.625,0.172,5278,324,244,frame_01410.jpg
1411,188.796,0.171,5232,324,244,frame_01411.jpg
1412,188.859,0.063,5261,324,244,frame_01412.jpg
1413,188.984,0.125,5248,324,244,frame_01413.jpg
1414,189.109,0.125,5288,324,244,frame_01414.jpg
1415,189.265,0.156,5260,324,244,frame_01415.jpg
1416,189.39,0.125,5279,324,244,frame_01416.jpg
1417,189.546,0.156,5305,324,244,frame_01417.jpg
1418,189.64,0.094,5239,324,244,frame_01418.jpg
1419,189.781,0.141,5224,324,244,frame_01419.jpg
1420,189.906,0.125,5273,324,244,frame_01420.jpg
1421,190.078,0.172,5183,324,244,frame_01421.jpg
1422,190.156,0.078,5215,324,244,frame_01422.jpg
1423,190.312,0.156,5207,324,244,frame_01423.jpg
1424,190.437,0.125,5215,324,244,frame_01424.jpg
1425,190.578,0.141,5309,324,244,frame_01425.jpg
1426,190.687,0.109,5183,324,244,frame_01426.jpg
1427,190.828,0.141,5270,324,244,frame_01427.jpg
1428,190.953,0.125,5217,324,244,frame_01428.jpg
1429,191.093,0.14,5237,324,244,frame_01429.jpg
1430,191.296,0.203,5266,324,244,frame_01430.jpg
1431,191.343,0.047,5312,324,244,frame_01431.jpg
1432,191.531,0.188,5255,324,244,frame_01432.jpg
1433,191.64,0.109,5217,324,244,frame_01433.jpg
1434,191.75,0.11,5252,324,244,frame_01434.jpg
1435,191.875,0.125,5278,324,244,frame_01435.jpg
1436,192.015,0.14,5240,324,244,frame_01436.jpg
1437,192.156,0.141,5258,324,244,frame_01437.jpg
1438,192.312,0.156,5258,324,244,frame_01438.jpg
1439,192.468,0.156,5256,324,244,frame_01439.jpg
1440,192.546,0.078,5239,324,244,frame_01440.jpg
1441,192.687,0.141,5238,324,244,frame_01441.jpg
1442,192.796,0.109,5257,324,244,frame_01442.jpg
1443,192.937,0.141,5254,324,244,frame_01443.jpg
1444,193.078,0.141,5206,324,244,frame_01444.jpg
1445,193.25,0.172,5239,324,244,frame_01445.jpg
1446,193.39,0.14,5208,324,244,frame_01446.jpg
1447,193.484,0.094,5271,324,244,frame_01447.jpg
1448,193.609,0.125,5235,324,244,frame_01448.jpg
1449,193.781,0.172,5237,324,244,frame_01449.jpg
1450,193.906,0.125,5257,324,244,frame_01450.jpg
1451,194.0,0.094,5202,324,244,frame_01451.jpg
1452,194.125,0.125,5257,324,244,frame_01452.jpg
1453,194.265,0.14,5236,324,244,frame_01453.jpg
1454,194.453,0.188,5298,324,244,frame_01454.jpg
1455,194.546,0.093,5238,324,244,frame_01455.jpg
1456,194.656,0.11,5277,324,244,frame_01456.jpg
1457,194.781,0.125,5301,324,244,frame_01457.jpg
1458,194.937,0.156,5268,324,244,frame_01458.jpg
1459,195.046,0.109,5221,324,244,frame_01459.jpg
1460,195.187,0.141,5308,324,244,frame_01460.jpg
1461,195.328,0.141,5313,324,244,frame_01461.jpg
1462,195.5,0.172,5227,324,244,frame_01462.jpg
1463,195.64,0.14,5307,324,244,frame_01463.jpg
1464,195.75,0.11,5271,324,244,frame_01464.jpg
1465,195.89,0.14,5291,324,244,frame_01465.jpg
1466,196.015,0.125,5272,324,244,frame_01466.jpg
1467,196.109,0.094,5231,324,244,frame_01467.jpg
1468,196.25,0.141,5181,324,244,frame_01468.jpg
1469,196.375,0.125,5301,324,244,frame_01469.jpg
1470,196.515,0.14,5289,324,244,frame_01470.jpg
1471,196.64,0.125,5212,324,244,frame_01471.jpg
1472,196.765,0.125,5255,324,244,frame_01472.jpg
1473,196.953,0.188,5249,324,244,frame_01473.jpg
1474,197.031,0.078,5369,324,244,frame_01474.jpg
1475,197.171,0.14,5259,324,244,frame_01475.jpg
1476,197.296,0.125,5314,324,244,frame_01476.jpg
1477,197.437,0.141,5239,324,244,frame_01477.jpg
1478,197.562,0.125,5275,324,244,frame_01478.jpg
1479,197.687,0.125,5293,324,244,frame_01479.jpg
1480,197.812,0.125,5272,324,244,frame_01480.jpg
1481,197.953,0.141,5291,324,244,frame_01481.jpg
1482,198.093,0.14,5213,324,244,frame_01482.jpg
1483,198.218,0.125,5274,324,244,frame_01483.jpg
1484,198.359,0.141,5293,324,244,frame_01484.jpg
1485,198.546,0.187,5324,324,244,frame_01485.jpg
1486,198.656,0.11,5309,324,244,frame_01486.jpg
1487,198.75,0.094,5268,324,244,frame_01487.jpg
1488,198.921,0.171,5249,324,244,frame_01488.jpg
1489,199.031,0.11,5234,324,244,frame_01489.jpg
1490,199.14,0.109,5350,324,244,frame_01490.jpg
1491,199.281,0.141,5222,324,244,frame_01491.jpg
1492,199.421,0.14,5310,324,244,frame_01492.jpg
1493,199.593,0.172,5287,324,244,frame_01493.jpg
1494,199.734,0.141,5255,324,244,frame_01494.jpg
1495,199.859,0.125,5227,324,244,frame_01495.jpg
1496,199.953,0.094,5316,324,244,frame_01496.jpg
1497,200.062,0.109,5250,324,244,frame_01497.jpg
1498,200.203,0.141,5251,324,244,frame_01498.jpg
1499,200.359,0.156,5248,324,244,frame_01499.jpg
1500,200.515,0.156,5295,324,244,frame_01500.jpg
1501,200.593,0.078,5253,324,244,frame_01501.jpg
1502,200.734,0.141,5206,324,244,frame_01502.jpg
1503,200.875,0.141,5270,324,244,frame_01503.jpg
1504,201.046,0.171,5307,324,244,frame_01504.jpg
1505,201.171,0.125,5319,324,244,frame_01505.jpg
1506,201.265,0.094,5250,324,244,frame_01506.jpg
1507,201.39,0.125,5265,324,244,frame_01507.jpg
1508,201.578,0.188,5237,324,244,frame_01508.jpg
1509,201.703,0.125,5243,324,244,frame_01509.jpg
1510,201.796,0.093,5223,324,244,frame_01510.jpg
1511,201.968,0.172,5282,324,244,frame_01511.jpg
1512,202.093,0.125,5267,324,244,frame_01512.jpg
1513,202.203,0.11,5295,324,244,frame_01513.jpg
1514,202.375,0.172,5293,324,244,frame_01514.jpg
1515,202.453,0.078,5313,324,244,frame_01515.jpg
1516,202.625,0.172,5261,324,244,frame_01516.jpg
1517,202.718,0.093,5252,324,244,frame_01517.jpg
1518,202.843,0.125,5281,324,244,frame_01518.jpg
1519,203.015,0.172,5374,324,244,frame_01519.jpg
1520,203.125,0.11,5244,324,244,frame_01520.jpg
1521,203.25,0.125,5276,324,244,frame_01521.jpg
1522,203.375,0.125,5284,324,244,frame_01522.jpg
1523,203.531,0.156,5267,324,244,frame_01523.jpg
1524,203.64,0.109,5259,324,244,frame_01524.jpg
1525,203.765,0.125,5213,324,244,frame_01525.jpg
1526,203.906,0.141,5291,324,244,frame_01526.jpg
1527,204.031,0.125,5249,324,244,frame_01527.jpg
1528,204.203,0.172,5324,324,244,frame_01528.jpg
1529,204.296,0.093,5324,324,244,frame_01529.jpg
1530,204.437,0.141,5322,324,244,frame_01530.jpg
